Date,ADM,BF-B,CAG,CL,CLX,COST,CPB,EL,GIS,HRL,HSY,K,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,SJM,STZ,SYY,TAP,TSN,WBA,WMT
2008-09-03,16.733034133911133,11.665426254272461,9.396193504333496,26.798572540283203,38.984336853027344,49.285240173339844,22.932043075561523,20.992155075073242,20.34452247619629,6.529446601867676,25.6726016998291,30.139694213867188,34.92100524902344,15.939336776733398,10.517097473144531,14.381325721740723,14.887948036193848,2.202500104904175,8.482336044311523,44.23236083984375,45.48502731323242,32.772422790527344,19.132843017578125,20.47287940979004,33.361209869384766,11.769818305969238,23.163787841796875,42.68014144897461
2008-09-04,15.662508964538574,11.385701179504395,9.295673370361328,26.58643913269043,39.527557373046875,48.58559036254883,22.737497329711914,21.158071517944336,20.408565521240234,6.51655912399292,25.386804580688477,30.034570693969727,34.40439987182617,15.9547700881958,10.312738418579102,14.431350708007812,14.722525596618652,2.0875000953674316,8.24294376373291,43.72093200683594,44.86090087890625,32.445716857910156,18.704689025878906,20.22553825378418,32.92823791503906,10.76186466217041,22.531801223754883,42.67300796508789
2008-09-05,15.962529182434082,11.621512413024902,9.410553932189941,26.802038192749023,39.97492599487305,49.36457443237305,22.98853302001953,21.888092041015625,20.68604850769043,6.621517181396484,26.29298973083496,30.438499450683594,34.92100524902344,16.022647857666016,10.168928146362305,14.863430976867676,14.722525596618652,2.131666898727417,8.358646392822266,44.05974197387695,45.07743453979492,32.82081604003906,19.1060791015625,20.371408462524414,33.731353759765625,11.033234596252441,22.306100845336914,43.35828399658203
2008-09-08,15.969345092773438,11.826430320739746,9.491927146911621,27.56016731262207,40.300872802734375,49.71800231933594,23.609846115112305,22.290428161621094,20.872047424316406,6.715425491333008,27.13642120361328,31.108034133911133,35.88121032714844,16.47003936767578,10.331661224365234,15.090838432312012,15.009263038635254,1.9916670322418213,8.366628646850586,44.967529296875,46.09005355834961,32.89946365356445,19.94453239440918,21.424219131469727,33.905921936035156,10.653315544128418,23.215375900268555,44.257720947265625
2008-09-09,15.089736938476562,11.787397384643555,9.467995643615723,27.330646514892578,40.47340393066406,49.501609802246094,23.503156661987305,21.722177505493164,20.63725471496582,6.7504096031188965,26.88547706604004,30.809213638305664,36.628028869628906,16.624313354492188,10.577651977539062,14.990777969360352,15.200409889221191,1.9666670560836792,8.24294376373291,45.38948059082031,45.78437042236328,31.949630737304688,20.2478084564209,21.246644973754883,34.56939697265625,10.095061302185059,22.718822479248047,43.636680603027344
2008-09-10,15.069286346435547,11.740233421325684,9.477567672729492,27.195024490356445,40.10274124145508,50.078643798828125,23.584753036499023,21.5396671295166,20.63725471496582,6.704378604888916,26.92034149169922,30.6708927154541,36.13951110839844,16.60271453857422,10.589006423950195,14.913464546203613,14.979851722717285,2.000833034515381,8.282840728759766,45.920082092285156,46.1027946472168,31.828628540039062,20.18537139892578,21.56375503540039,33.996726989746094,10.157089233398438,23.054149627685547,44.272003173828125
2008-09-11,15.417035102844238,11.914246559143066,9.563724517822266,27.654069900512695,40.47340393066406,50.75665283203125,24.475914001464844,21.912973403930664,20.984872817993164,6.776190280914307,28.251712799072266,30.908817291259766,36.11703109741211,16.826446533203125,10.67226791381836,15.218193054199219,14.946763038635254,2.048332929611206,8.473299980163574,46.42512512207031,46.54224395751953,31.979873657226562,20.140769958496094,22.071149826049805,34.1922721862793,10.343172073364258,23.647441864013672,45.09291458129883
2008-09-12,16.351186752319336,12.050856590270996,9.592446327209473,27.817514419555664,40.709877014160156,50.165199279785156,24.601430892944336,22.157697677612305,21.070240020751953,6.860891342163086,28.642066955566406,31.102487564086914,36.263031005859375,16.935199737548828,10.554943084716797,15.163614273071289,15.281281471252441,2.0250000953674316,8.574606895446777,46.763916015625,46.58681869506836,31.665281295776367,20.27456283569336,21.956985473632812,34.23416519165039,10.459477424621582,23.260522842407227,44.550392150878906
2008-09-15,15.51931095123291,11.805290222167969,9.45842170715332,27.188074111938477,40.294464111328125,49.73241424560547,24.601430892944336,22.236507415771484,20.780567169189453,6.813019275665283,27.53374671936035,30.809213638305664,36.13389205932617,17.01289176940918,10.062959671020508,15.072644233703613,15.042343139648438,1.975000023841858,8.473299980163574,46.25249099731445,45.943565368652344,31.042142868041992,20.033735275268555,21.665233612060547,33.73832702636719,10.079554557800293,22.099746704101562,43.99359130859375
2008-09-16,15.682960510253906,11.759751319885254,9.357900619506836,27.299354553222656,40.869651794433594,49.68192672729492,24.26253318786621,21.701438903808594,20.902544021606445,6.754092216491699,28.01471519470215,31.05268669128418,36.307960510253906,17.043960571289062,10.592791557312012,15.254586219787598,15.016608238220215,1.972499966621399,8.363886833190918,46.65525436401367,45.85441207885742,31.713685989379883,20.363765716552734,21.690614700317383,34.11545181274414,10.126077651977539,21.590307235717773,44.35765075683594
2008-09-17,14.530608177185059,11.462130546569824,9.176011085510254,26.555139541625977,40.4350700378418,47.150238037109375,23.967567443847656,20.917499542236328,21.265398025512695,6.5460205078125,27.770753860473633,31.21315574645996,36.14511489868164,16.363447189331055,10.180278778076172,14.849783897399902,14.637978553771973,1.925832986831665,8.051867485046387,45.82417297363281,45.17933654785156,30.818281173706055,18.990123748779297,20.853425979614258,33.521846771240234,9.79267406463623,20.61009979248047,42.573062896728516
